,filename,chroma_stft,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
21,./genres/blues/blues.00021.au,0.3210847928150292,1046.748840021369,1480.9337636357513,1830.7889294698145,0.04793735185274768,-264.6983987301869,138.85597659676802,11.18648590912418,48.520341732381624,14.915178455851452,20.57282562792225,3.207814514694228,1.247170972438707,-15.846408117885575,15.986909180597115,3.3688139963161663,-1.5201285847992243,1.8947265723087168,6.3255522024748165,-0.9866071280645412,-2.41286034596832,-3.68306311211056,0.496944926187469,5.04681637834029,-0.7800094932093136,blues
22,./genres/blues/blues.00022.au,0.3064508714632783,1156.0704963820426,1497.6681759683524,2170.053544649768,0.058613402186532514,-233.86077189794972,136.17023911175588,3.2894897462574213,48.931192700101434,8.699106029002893,13.954751765004524,5.3594487460174385,0.3813340156583715,-13.490265024615615,16.871768529933618,5.14525776511667,-2.250577764896011,3.95919778748784,5.322554727344165,0.8120284016422504,-1.10720160022563,-4.5565550946660975,-2.436489803480714,3.316912611812464,-0.6084848944184778,blues
23,./genres/blues/blues.00023.au,0.2807142944187995,1210.1979170105499,1497.8228092446402,2522.101415864455,0.05248267584171826,-227.26477699487546,137.76236998178268,-14.500459105622847,63.55687667004766,5.626699442478366,11.961589201260312,1.9062211246918064,-1.8807675556158243,-7.609112696011532,-2.4705947243566317,-2.8841454753956253,-9.432814717547028,-10.91691456688149,3.56943590953714,4.139583173845732,0.09294642164368763,-2.9729278821404685,-1.376939985920271,7.550498682714531,-3.0325184616475487,blues
24,./genres/blues/blues.00024.au,0.2631285879927268,1120.3876188758716,1447.839933805871,2325.1026070892995,0.047297899937113,-274.2887845428998,130.41742354217905,-6.3947995643920175,70.4106797841429,13.265857192978356,9.463104819949242,7.723188784851934,-1.2453472787553723,-0.5750199316701513,-2.2999924425807494,3.783482366463607,0.08091477972877575,-0.9396822458608496,2.2953730168768582,4.29051240760145,-1.6619260284229695,-10.44482478920951,-6.797826093300798,-1.068164465383777,-1.596130304172202,blues
25,./genres/blues/blues.00025.au,0.2909484345848451,1109.5696272816492,1463.2881312997415,2243.5697667738973,0.051724932880224464,-249.2819958588633,130.99792431581645,0.6654350086970761,66.69611478942306,17.905894522180354,4.622959839703025,6.610036443422714,1.245375534325454,1.4191747104987096,-1.584292524064041,-0.9741593094430592,-3.5750645433337467,-2.926914689378012,4.598685626747695,7.478114825592708,-0.17876957417480874,-2.818857418351514,-2.667636366368168,0.7516670979000218,-0.5331793283480131,blues
26,./genres/blues/blues.00026.au,0.2784844616742252,1198.6076653608022,1573.3089743924027,2478.3766802619484,0.05198759191176471,-284.8195038406556,108.785627726936,9.131956126420548,51.25902999830942,18.111256095314406,7.621316893911892,8.781746680665844,2.3724260259197347,0.011786518295001484,2.2504167617105932,4.2002780293803,-3.3037346312376124,1.6015607122469753,2.6605165631818206,3.3234547440531776,3.2589197585578726,-4.5511059889448795,0.49384497352911205,5.9370656259818375,3.2315442819782474,blues
27,./genres/blues/blues.00027.au,0.28872100086140673,1391.3677095560413,1494.8924390357806,2811.1080016145033,0.07235897288602941,-228.22798465819113,130.35354891602196,-23.29761840636651,70.17366181283055,1.1370604404276698,7.609717012269216,0.9150083802483392,1.9893196946274532,-6.161289541836785,-9.390745402040208,-2.5661424674201903,-4.523861096540026,-0.2667341369329347,0.1811024907494889,-1.5130572347188278,1.4609504468417265,-6.976430897991638,-8.318998844757848,4.241006548414055,0.97968189436899,blues
28,./genres/blues/blues.00028.au,0.2759742928295165,1115.7291159941324,1398.9547036551962,2290.444483328899,0.04802843217879257,-248.96765347103943,139.03845862110214,-16.249237841293866,57.098117066217746,20.196358674402074,10.160563884325423,4.580177190295949,0.33981446059312725,-7.867881532539773,-3.4663064965793993,-2.6406286815303104,-2.8440944447057968,-0.8933253407893152,-2.4016510586271336,2.572720920492376,-5.873962269187832,-12.4082745720294,-7.301891785351264,-0.9324049192001612,-2.699272722039316,blues
29,./genres/blues/blues.00029.au,0.2804564550451548,1649.293771464836,2190.248305756798,3761.4272551639897,0.05292636174535604,-233.7245905280418,101.18359507309681,17.650271830019868,23.734355068188968,2.0793721619472647,25.940292631466523,-16.96770950159083,15.094173082574773,-22.278787807933348,4.4005073317605055,-23.201636717163247,-6.046127063318959,-5.065351166163864,1.073172689255558,-5.7804916628863445,-8.305595503989213,-11.386346086098404,-6.725315899506992,-10.02770672299532,-14.035269117404619,blues
30,./genres/blues/blues.00030.au,0.2630161044819472,1379.081742202696,2004.000850251048,3015.8317636779216,0.03937580120452786,-206.9875896323447,117.78146758510664,23.256245007039237,28.294068210452878,-1.0995978611616803,18.864939026467592,-21.953711251602975,17.855117543027646,-25.583357247100448,2.1285517263302336,-17.789053992867427,-8.0154667453857,-17.616341656089922,-8.138553788821993,-8.646157175378248,-15.538987548712244,-15.331506013956618,-9.664871578433957,-10.10331036710399,-17.835099945872525,blues
31,./genres/blues/blues.00031.au,0.2534871024550533,1331.0739701050652,1973.6434372895208,2900.1741297104777,0.04296723829334365,-221.80254934934018,110.84307046546749,18.6209835841637,30.922996400329236,3.291329639342958,22.58744674735365,-20.418302565536205,12.120994913961427,-26.347956227007884,-4.3562701188024375,-26.40667424223017,-13.037723437883553,-12.65222769694683,-1.8219053144516395,-7.260096642567363,-6.660251774233228,-14.682693515387955,-11.719263564296815,-11.025216212247594,-13.387260054984512,blues
32,./genres/blues/blues.00032.au,0.2763171630423695,1309.4245640139254,1882.9193674570279,2764.099952532411,0.03939318583107585,-288.8017131368415,105.89961685596417,18.791320298160805,23.688490498447045,5.705110927252022,25.54915592812168,-13.467205599740426,12.424733455503047,-11.943819071497666,1.5754990581090127,-15.636262712984186,-6.665246966000341,-11.718800419786465,-2.9523383030907615,-7.380499910591452,-15.693589315451062,-10.958547670197555,-10.87739600237274,-18.50418760966865,-19.110741495170068,blues
33,./genres/blues/blues.00033.au,0.26066874230918424,1430.5820034726326,2075.602343498586,3246.730367465654,0.04196988982681889,-239.0109148554919,108.66921779727488,34.14935028999654,30.242793610374452,-0.4709968421472486,27.296516014580718,-21.38908541458174,14.155846851787649,-24.505631255310373,-1.876819554023473,-28.052264818618948,-11.258263386628547,-16.4841010874191,-7.636356814881111,-12.796290669862831,-15.352031148833749,-13.732282398377711,-7.400161033381777,-10.083954356992576,-13.28513958948002,blues
34,./genres/blues/blues.00034.au,0.26224846375348176,1536.7830758847117,2157.1380999035528,3601.028225074981,0.04570040392801858,-217.2112173573258,105.79117550447116,15.618613884371884,25.263060306594266,-1.43799813976474,30.19539489345961,-17.713642887555014,17.32149948611977,-27.209539999466454,4.339828529860891,-20.06342932588579,-10.69590480686202,-14.224882285785384,-5.156212417472204,-3.4715782473424475,-6.184278702203903,-15.325319864527572,-6.845779164395496,-9.828355215316737,-13.941391981806204,blues
35,./genres/blues/blues.00035.au,0.2883302102077712,1506.9793924502915,2096.6376311044614,3404.796078330592,0.0454301863631966,-171.78606367039137,120.28023311071415,15.336580882271965,21.09728060851388,-5.410020841072464,24.192474764774683,-24.140308948935555,18.54532486106592,-22.352987355857426,1.3026397644832797,-20.761293449686264,-4.98454516690967,-17.11959526991446,-7.898076269959732,-15.321158354130194,-9.350151077455411,-8.906130248155359,-8.516965254401354,-14.330010804448044,-19.935202888577415,blues
36,./genres/blues/blues.00036.au,0.2332303656876697,1247.244815048784,1908.0527219040368,2620.5924869690884,0.036903782894736836,-200.22073177846679,116.34518082707848,18.060785149574162,25.288819404536444,0.3158252120373601,24.17677788478651,-22.223079832364512,11.183145578308077,-26.841912861922697,-7.643656039995101,-24.872035612345076,-12.015284972828784,-17.0092422863676,-8.115376343870661,-11.959013510454913,-12.617976747241414,-14.18778120883703,-8.20447551470853,-15.024769441842766,-10.322150110988746,blues
37,./genres/blues/blues.00037.au,0.24862740222334814,1188.1683365997985,1682.8601504411151,2339.635852542086,0.04816032858455882,-328.6737927698993,102.69687345797705,19.876063641376923,26.73125701996797,7.158257714389563,22.71664300526617,-6.956796509071647,12.804352091015668,-10.708748440854377,-0.4193488997478199,-12.363975634881294,-8.897177477243119,-9.238519262365294,-9.10932621080082,-9.003835777116096,-7.640766615146009,-7.190915716060278,-9.3684765711054,-4.470060256430953,-3.6888002109113858,blues
38,./genres/blues/blues.00038.au,0.2658831769881305,1513.422106991936,2140.606778903436,3449.6791402621907,0.044378038530379256,-192.66718691199569,111.19077445647572,21.3727231369922,26.398341014806032,-0.6461218346722325,23.4867362648418,-25.464551159323754,16.93773145080493,-16.977054756844222,5.788635602219012,-25.730206174167943,-5.0447266901495995,-17.6318197805022,-7.921687072240907,-15.152404027845865,-12.342545621243035,-17.227765151798913,-7.771727770221051,-13.033960620180778,-17.94574999719673,blues
39,./genres/blues/blues.00039.au,0.25532077097835193,1151.340440952378,1709.193937552009,2312.577682825803,0.03533878857875387,-301.68627444800654,111.53920927490742,21.89565681281437,16.145590487568622,8.191590226259175,22.085966001965733,-8.613638774772241,1.4919235850881398,-17.07451958683341,-8.337533127909738,-17.011287342407506,-10.572881565623597,-15.687018408410198,-12.598772820265213,-12.245660564171462,-14.543065411156633,-10.092300323645524,-5.7802862863781295,-7.776048690374007,-7.18664252658923,blues
40,./genres/blues/blues.00040.au,0.3977247761692283,2272.4950787629223,2356.855937297163,5108.319110693208,0.09765700585332818,-110.2600792220682,90.70181194764976,-2.527486906572653,74.05327233368664,-11.747300637061127,39.21467142729409,-13.171819303028796,20.535273652741694,-17.163641371687177,12.828712705387812,-21.433579936270288,5.952405102540334,-8.033585673298187,4.239867716774857,-16.485552237979054,6.542502570684266,-5.695943480287576,-3.6408640279730284,-4.856883646988249,1.8545164307112467,blues
41,./genres/blues/blues.00041.au,0.38695047437675295,2390.772194471327,2463.3940883208325,5403.783990724168,0.1022888750483746,-107.1615374893311,88.46617381000894,-4.1749547468036425,55.48419871409149,-8.007365403194344,38.415666195925375,-6.399442836183191,28.574483361125843,-19.820578692266164,13.24709642269759,-19.241851568320136,12.072802901177335,-4.580049185022557,3.791740464050085,-16.991063683197652,11.62459118881584,-7.360204069099589,-3.657302511182924,-7.177438271879084,1.9771922673530784,blues
42,./genres/blues/blues.00042.au,0.3775190849477736,2302.1130472489945,2367.695874713365,5188.551958869485,0.09786448759191176,-159.54499899370268,69.77960903137668,-4.396419620135892,76.85395431099586,3.920528343438952,45.17317770479754,-4.866253983360079,32.201976391552094,-9.796956618500069,7.811904934659574,-21.827597047588768,9.683709852040355,-2.589124489166008,3.3073059308710584,-14.966982653344738,10.23580995121062,-4.084133497102833,-5.850184792744031,-2.4742342631002723,6.650417593237799,blues
43,./genres/blues/blues.00043.au,0.39902548209621946,2155.654922637545,2372.4036041416352,5012.019693002612,0.08716538373161764,-109.1653551094614,100.621500131736,-8.614720855067292,47.35847504208028,-6.555959814324401,39.613614884535934,-8.51813434852663,29.56467246561323,-16.575961527857107,13.165634367701909,-24.2097934307075,6.585774058064747,-8.642620994704046,4.912258600190215,-15.442803770843778,1.5387503660590085,-6.7324743841693095,1.4177740698644763,-3.961750469798128,3.2874602683449208,blues
44,./genres/blues/blues.00044.au,0.3902117592436605,2279.124557649563,2375.102119678053,5198.360232893528,0.09257049088138544,-109.5092854856038,86.9224057614579,-8.607985945562477,64.49455744162064,-6.304126354895568,43.639515019047906,-8.286753258643442,28.546108786646577,-14.079792963612054,8.12503971592964,-21.491401383297443,11.087480182341675,-5.085793670833182,3.9763594083929217,-12.859741293754427,12.343857417148586,0.026216940790625462,-0.7415697239759421,-5.12661929004516,3.3034405599576884,blues
45,./genres/blues/blues.00045.au,0.4295108796739741,1739.0196209456465,2290.401738921507,4551.155813116777,0.048051863631965945,-163.2111410890419,89.7910408498624,12.979256481234643,80.69127283002801,3.660786588656381,39.74197618452909,-5.403829843814836,26.500495756948208,-13.160738948852792,2.7102114188025515,-20.552354288852698,6.008638715394706,-2.910059391483794,-0.4346128708206722,-17.545473686464213,4.154533096463561,-5.990226377954045,-7.860422978167291,-8.565095957618123,1.8577108122192456,blues
46,./genres/blues/blues.00046.au,0.3878512122729301,1912.5068813177231,2361.4746532311237,4776.86278163095,0.05842595056114551,-182.638290837734,90.67679749092407,14.119084882814064,67.54982641242854,2.69321381652154,38.430528566047,-8.410898355050223,24.127446256807016,-13.781990671217473,4.835996282733278,-16.682030861965963,5.811708475778207,-5.149533429720488,0.19298436466712746,-14.480762258928154,6.862883769947925,-4.442362143165911,-2.9868888702353424,-4.816248176231087,5.400324815259467,blues
47,./genres/blues/blues.00047.au,0.33645438248493204,2013.382437100761,2310.305515615932,4849.495675763111,0.07534497145897832,-149.95170135848414,93.62947981732712,6.343454383790062,71.51194573220688,-8.107514098898761,36.20725255381896,-9.77667448637202,17.639806283273902,-21.11580046380298,-0.1373071425547442,-22.199284275064926,5.430453035446159,-7.462271218341527,-4.335877370816619,-12.401641144618738,9.624599613984726,-5.0141848437099314,-3.704145518421112,2.342510521844442,4.161077270801144,blues
48,./genres/blues/blues.00048.au,0.3794276770652894,2148.7861990921233,2204.574064458511,4673.663405663458,0.09881232766544118,-106.31103222934219,102.63095328895862,-20.15512486372148,59.360373863087155,-9.954544235011607,33.689182596489246,-14.170399807051954,23.510000596404772,-13.314068250070932,16.014285498558046,-18.916981071365377,7.82136297231065,-7.788121902629709,4.047836056834521,-11.340939389651675,2.060218228034524,-5.739425850820682,0.4642567230142665,-1.9090889020596769,-3.128307764692553,blues
49,./genres/blues/blues.00049.au,0.2774835020734304,1318.6568216818664,1904.7611771803809,3046.6815771333204,0.03997292533378483,-255.96577397777665,110.82304643263541,21.505215110452003,67.57123260786811,4.299803690730506,43.10545616317174,-4.50772473776442,10.423532780409394,-8.69432711966024,1.6581493329762085,-20.593154834261092,-2.4429289138548973,-7.130864679189178,-11.163916774844305,-12.609407832203484,2.742009426260187,-8.948849378803775,-7.940728065481832,-2.344156620461896,-0.7056062335341723,blues
50,./genres/blues/blues.00050.au,0.4008597296819553,1945.8484252463334,2082.246625888384,4175.874749056695,0.08580598152089783,-82.97902286904744,107.05211268790849,-25.320453261293107,57.12499466565046,0.08543858458103303,34.696803821225835,-11.042021522691668,20.53269762126963,-11.213177573534848,14.834126126478715,-10.229334342439037,12.539582034083939,-9.762304044794703,2.5622534914749866,-6.300853274507389,2.9967847981754927,-8.71845552822011,-0.3265813020897475,-2.9803473053584715,0.7126006115501228,blues
51,./genres/blues/blues.00051.au,0.3937555482477158,1977.1723772350394,1927.8036923839193,3942.834491552583,0.1066270952254257,-55.5792433761532,114.93584793111204,-37.05283085148478,64.89651335461076,-7.139352961328468,15.238384909487,-16.22261540602124,18.630809037433306,-9.74589198175341,21.460041998114107,-5.6414155131828085,12.782316771355633,-16.528680919407748,3.7937877025421582,-7.8908701057205155,8.477609158074369,-4.065209517221582,3.207440812633487,-5.178250488233268,-1.2795236756526456,blues
52,./genres/blues/blues.00052.au,0.3390754841814797,1443.2652853188029,1670.3699185470484,3069.3564400215273,0.06719384916795666,-225.26973539278137,117.64589148452208,-14.543756761089046,64.80435919204535,12.927467319879224,19.02996390489691,10.684547973255931,9.884661350480327,-2.385687916528523,11.688361648789648,1.5429588690661815,3.0501550024307487,-7.6301557040467385,-8.957813514923389,-4.3525940303024395,-0.06207883815694015,-2.5542190495045705,-3.4375793545435362,-3.8665750312069354,1.3165150365441864,blues
53,./genres/blues/blues.00053.au,0.4125007643808454,2171.221741738743,1954.383784978136,4237.132711971507,0.13280229598006965,-76.71795930097558,105.7535296702161,-43.18175543737185,60.94585044582315,-8.758631037251941,21.227078947322024,-12.86484559841326,18.6038440289244,-11.384938635359228,14.541766177756307,-6.047970457317011,12.726959117803096,-9.36680939415533,1.350859245982439,-3.6099722972283614,6.997608520180384,-4.05300759790226,-0.27142678212237364,-3.6960915687387317,-0.5040414382022146,blues
54,./genres/blues/blues.00054.au,0.4527283552313722,2030.485223751619,1987.3204157951136,4062.9420986116493,0.10338599615421827,-57.97879223022437,108.98911148539268,-36.200197243162606,64.03285673342829,1.4546824403806426,26.30075192444128,-17.470224904613833,20.423563845043358,-9.526500348035398,18.17187003774416,-6.047028763514779,13.862625233896255,-11.287123226542645,4.663285943262,-6.388997599209282,3.2137749418777966,-8.078659406943228,-1.7236619483697155,-5.4226747651930465,-2.5823661694020474,blues
55,./genres/blues/blues.00055.au,0.43283612657462334,2032.0949869239068,1976.2980139018646,4023.5256702907313,0.11316673822078173,-98.67475287562651,104.79541283649144,-35.109564699437364,60.701627543587065,-2.831404204921212,22.23679388717979,-7.836520624900312,19.03004459905469,-11.581365721365113,17.020949863089644,-5.386073799496237,12.202054929484985,-9.961466777211301,0.3578677477019219,-4.265253484436357,6.134886862356884,-4.8300164836169035,1.5036923986130457,-1.4912538666739024,3.5097771752823963,blues
56,./genres/blues/blues.00056.au,0.391058604890863,1811.0760835832943,2052.332563459199,3927.8095824061534,0.07547951335139319,-145.43456756366888,102.82902343171612,-12.517677046878704,56.993472479205856,2.2713473143903524,26.59140168963271,-4.27480326524923,17.338809375939622,-7.9855929044588985,15.235426849475722,-6.934599487150008,7.457217935902642,-10.470444040371127,-2.360483396143544,-6.783623499969429,2.6711340861840176,-4.760879374649033,-0.949004850705792,0.02483205265345794,-2.005314621169764,blues
